File,Time
gnm-10-15-1.txt,0.005308181998771033
wall-z-1.txt,0.0013380370000959374
gnm-10-20-0.txt,0.0033764990002964623
ski-level10-1.txt,0.0011062979992857436
smallworld-30-0.txt,5.019198841000616
increase-n20-1.txt,0.0013080620010441635
rusty-2-4500.txt,5.915731658000368
smallworld-10-0.txt,5.026347074999649
common-2-20.txt,0.004112052998607396
common-2-50.txt,0.001028118998874561
wall-n-3.txt,0.0011043619997508358
gnm-5000-7500-0.txt,0.04131473300003563
smallworld-40-1.txt,5.028278614001465
rusty-1-2500.txt,0.014910702000634046
wall-n-2.txt,0.0017734009998093825
smallworld-50-0.txt,5.038616698999249
common-2-4000.txt,5.563411436998649
ski-level20-3.txt,0.01397757700033253
rusty-1-3500.txt,5.053227882999636
rusty-1-5757.txt,5.1075333379994845
common-1-100.txt,0.00423775499984913
ski-level3-1.txt,0.0011448010009189602
wall-p-100.txt,5.012978363000002
wall-n-100.txt,5.008296814999994
smallworld-3-1.txt,0.0036580050000338815
common-1-5757.txt,5.106348129998878
gnm-10-15-0.txt,0.005105145999550587
increase-n100-1.txt,0.006086891999075306
grid-25-1.txt,5.010769643000458
gnm-4000-8000-1.txt,5.073464441000397
common-1-20.txt,0.004000058999736211
ski-level3-2.txt,0.0007389390011667274
grid-5-2.txt,5.017580607000127
common-2-5757.txt,6.58755085499979
increase-n500-1.txt,0.202624981999179
common-1-50.txt,0.005603472998700454
common-1-2500.txt,5.019833816000755
increase-n100-2.txt,0.01007368799946562
wall-p-10000.txt,5.978374414000427
increase-n8-3.txt,0.013393159000770538
increase-n20-3.txt,0.0022538239991263254
rusty-1-2000.txt,0.010953638000501087
common-2-3500.txt,5.425139083001341
gnm-3000-4500-1.txt,5.037228547998893
gnm-2000-3000-0.txt,5.025917663000655
rusty-2-2500.txt,5.175581950999913
gnm-1000-2000-0.txt,5.046252059000835
wall-p-1000.txt,5.05453669400049
increase-n20-2.txt,0.00397267099833698
increase-n50-3.txt,0.003099495999776991
common-2-2500.txt,5.174848677001137
smallworld-3-0.txt,0.005654022001181147
common-1-3000.txt,5.102185452000413
gnm-1000-1500-1.txt,5.014405556001293
wall-p-10.txt,0.03157768699929875
rusty-1-3000.txt,5.065688106999005
common-1-250.txt,0.0040581619996373774
wall-z-4.txt,0.001316874999247375
gnm-5000-7500-1.txt,0.03722200599986536
gnm-4000-8000-0.txt,5.0591604250003
P3.txt,0.004380819000289193
common-2-1000.txt,5.026964570000928
rusty-1-17.txt,0.005604443998890929
common-1-1500.txt,0.00738887099942076
common-1-5000.txt,5.076735988999644
rusty-1-4500.txt,5.081890340999962
grid-50-2.txt,5.044327345000056
wall-n-10000.txt,5.987369963000674
increase-n500-2.txt,0.5283676899998682
rusty-2-3500.txt,5.373806772000535
rusty-2-5000.txt,6.177265603000706
rusty-2-4000.txt,5.6877196919995185
grid-50-1.txt,5.0654513650006265
grid-25-0.txt,5.0432682810005645
increase-n50-1.txt,0.006170774000565871
grid-5-0.txt,5.015617316001226
gnm-3000-6000-1.txt,5.043815622999318
common-1-4500.txt,5.063781057999222
gnm-10-20-1.txt,0.006677579998722649
increase-n10-1.txt,0.0010708680001698667
smallworld-50-1.txt,5.046292900999106
common-1-4000.txt,5.059396206999736
ski-level20-1.txt,0.005711653000616934
ski-level10-3.txt,0.0011836710000352468
wall-n-1000.txt,5.074336122999739
common-2-2000.txt,5.117140283000481
gnm-3000-4500-0.txt,5.068460548998701
rusty-2-2000.txt,5.1346264369985875
grid-10-1.txt,5.053083707000042
common-2-4500.txt,5.838784782999937
ski-illustration.txt,0.015755884998725378
wall-n-1.txt,0.0010584499996184604
wall-z-1000.txt,5.067010329999903
common-2-100.txt,0.005149369000719162
ski-level5-1.txt,0.0013287950005178573
increase-n8-1.txt,0.000979690999884042
smallworld-20-1.txt,5.006646891000855
common-1-500.txt,0.0035418590014160145
common-2-5000.txt,6.10727389800013
wall-z-100.txt,5.024209858998802
increase-n500-3.txt,0.20801725300043472
common-1-1000.txt,0.006847074999313918
smallworld-40-0.txt,5.026086313999258
ski-level20-2.txt,0.00572894200013252
bht.txt,5.096196972001053
grid-25-2.txt,5.01948291699955
gnm-2000-3000-1.txt,5.0213349599998764
smallworld-20-0.txt,5.009453847000259
gnm-4000-6000-0.txt,5.051325676000488
smallworld-10-1.txt,5.012702501999229
common-2-3000.txt,5.325132962998396
rusty-2-3000.txt,5.3247737959991355
wall-z-2.txt,0.008422941000389983
G-ex.txt,0.0010906429997703526
gnm-5000-10000-1.txt,5.125848351999593
grid-5-1.txt,5.02010287200028
rusty-2-5757.txt,6.4854727059992
ski-level3-3.txt,0.02151961600065988
increase-n50-2.txt,0.005508231999556301
gnm-3000-6000-0.txt,5.038692759000696
wall-z-10000.txt,6.2826112390011986
gnm-1000-1500-0.txt,5.024355920000744
wall-p-2.txt,0.0036999430012656376
wall-p-1.txt,0.0010122240000782767
common-2-1500.txt,5.057221790000767
common-1-3500.txt,5.036548305999531
increase-n8-2.txt,0.003477287998975953
ski-level5-2.txt,0.0007498440008930629
wall-n-10.txt,0.02629437500036147
increase-n10-2.txt,0.0011607550004555378
wall-z-10.txt,0.02331935800066276
gnm-5000-10000-0.txt,5.061027240999465
ski-level10-2.txt,0.003694802000609343
grid-10-0.txt,5.003036243000679
wall-p-4.txt,0.006451794999520644
increase-n100-3.txt,0.004806865001228289
gnm-2000-4000-0.txt,5.0379864259994065
grid-50-0.txt,5.049851444000524
rusty-1-4000.txt,5.068514153999786
gnm-4000-6000-1.txt,5.044083220000175
